#id	body	metadata: v=1 kind=body-skin catalog_identity=51daf2212d397658d95b1444c0befaa71f9b9895e18c1414c7fd938b3c1c7a72 cards=35433 body_sha256=4a5c4df47170ee90d81e1665011092482a3a43fed8d7b8001d50cbf636dadc15
120	{X}: You may choose a creature card in your hand whose mana cost could be paid by some amount of, or all of, the mana you spent on {X}. If you do, you may cast that card face down as a 2/2 creature spell without paying its mana cost. If the creature that spell becomes as it resolves has not been turned face up and would assign or deal damage, be dealt damage, or become tapped, instead it's turned face up and assigns or deals damage, is dealt damage, or becomes tapped. Activate only as a sorcery.
121	Enchant creature\nEnchanted creature can attack as though it had haste.\n{0}: Untap enchanted creature. Activate only during your turn and only once each turn.
122	Enchant creature\nEnchanted creature can't be blocked except by Walls.
123	Whenever a player casts a red spell, you may pay {1}. If you do, you gain 1 life.
124	This creature can't block creatures with power 2 or greater.
126	({T}: Add {U}.)
127	If you would draw a card during your draw step, instead you may skip that draw. If you do, until your next turn, you can't be attacked except by creatures with flying and/or islandwalk.
128	Whenever a player casts a white spell, you may pay {1}. If you do, you gain 1 life.
129	{1}: The next time a source of your choice would deal damage to target creature this turn, that source deals that damage to you instead.
130	{2}: This artifact becomes a 3/6 Golem artifact creature until end of combat. Activate only during combat.
131	{4}, {T}: Draw a card.
132	This creature attacks each combat if able.\nThis creature can't be blocked by Walls.
133	Target creature gains flying until end of turn.
134	At the beginning of each player's upkeep, this enchantment deals damage to that player equal to the number of Swamps they control.
135	Keldon Warlord's power and toughness are each equal to the number of non-Wall creatures you control.
136	All Swamps are 1/1 black creatures that are still lands.
137	Enchant land\nWhen enchanted land becomes tapped, destroy it. That land's controller may attach this Aura to a land of their choice.
138	Enchant creature\nEnchanted creature has first strike.
139	{T}: Untap target land.
140	You have no maximum hand size.\nIf an effect causes you to discard a card, discard it, but you may put it on top of your library instead of into your graveyard.
141	As this enchantment enters, you lose life equal to your life total.\nYou don't lose the game for having 0 or less life.\nIf you would gain life, draw that many cards instead.\nWhenever you're dealt damage, sacrifice that many nontoken permanents. If you can't, you lose the game.\nWhen this enchantment is put into a graveyard from the battlefield, you lose the game.
142	{G}{G}: Counter target black spell.
143	Target spell or permanent becomes green. (Mana symbols on that permanent remain unchanged.)
144	Whenever a Forest an opponent controls becomes tapped, you gain 1 life.
145	Lightning Bolt deals 3 damage to any target.
146	Enchant artifact\nWhenever you're dealt damage, put that many vitality counters on this Aura.\nAt the beginning of your upkeep, you may remove a vitality counter from this Aura. If you do, you gain 1 life.
147	All Forests are 1/1 creatures that are still lands.
148	Defender (This creature can't attack.)\n{1}: Regenerate this creature.
149	{T}: Add {G}.
150	Other Merfolk get +1/+1 and have islandwalk. (They can't be blocked as long as defending player controls an Island.)
151	Flying, trample\nAt the beginning of your upkeep, sacrifice a creature other than this creature. If you can't, this creature deals 7 damage to you.
152	Enchant creature\nAll creatures able to block enchanted creature do so.
153	Change the text of target spell or permanent by replacing all instances of one basic land type with another. (For example, you may change "swampwalk" to "plainswalk." This effect lasts indefinitely.)
154	Flying (This creature can't be blocked except by creatures with flying or reach.)
155	Whenever a player taps a land for mana, that player adds one mana of any type that land produced.
156	Tap all lands target player controls and that player loses all unspent mana.
157	This artifact doesn't untap during your untap step.\nAt the beginning of your upkeep, you may pay {4}. If you do, untap this artifact.\nAt the beginning of your draw step, if this artifact is tapped, it deals 1 damage to you.\n{T}: Add {C}{C}{C}.
158	Whenever a player taps a land for mana, this enchantment deals 1 damage to that player.
159	Creatures with power 3 or greater don't untap during their controllers' untap steps.
161	Flying; banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)
162	Target player discards X cards at random.
164	({T}: Add {R}.)
165	{T}: Add {G}.
166	{T}: Add {B}.
167	{T}: Add {W}.
168	{T}: Add {R}.
169	{T}: Add {U}.
170	Look at the top three cards of target player's library, then put them back in any order. You may have that player shuffle.
171	Haste\nAt the beginning of your upkeep, if this card is in your graveyard with three or more creature cards above it, you may put this card onto the battlefield.
172	{T}: Choose target non-Wall creature the active player has controlled continuously since the beginning of the turn. That creature attacks this turn if able. Destroy it at the beginning of the next end step if it didn't attack this turn. Activate only during an opponent's turn, before attackers are declared.
173	This artifact enters tapped.\n{1}, {T}: Destroy all artifacts, creatures, and enchantments.
174	Flying (This creature can't be blocked except by creatures with flying or reach.)\nNightmare's power and toughness are each equal to the number of Swamps you control.
175	{W}{W}, {T}: Destroy target black permanent.
177	{T}: This creature deals 2 damage to any target and 3 damage to you.
178	Attacking creatures you control get +1/+0.
179	Enchant creature\nWhen this Aura enters, tap enchanted creature.\nEnchanted creature doesn't untap during its controller's untap step.\nAt the beginning of the upkeep of enchanted creature's controller, that player may pay {4}. If the player does, untap the creature.
181	{0}: The next 1 damage that would be dealt to this creature this turn is dealt to its owner instead. Only this creatures owner may activate this ability.\nWhen this creature dies, its owner loses half their life, rounded up.
182	At the beginning of the end step, if no creatures are on the battlefield, sacrifice this enchantment.\n{B}: This enchantment deals 1 damage to each creature and each player.
183	Flying\nAt the beginning of your upkeep, sacrifice this creature unless you pay {U}.
184	Enchant land\nAs this Aura enters, choose a basic land type.\nEnchanted land is the chosen type.
185	Flying
186	This creature can't attack unless defending player controls an Island.\n{T}: This creature deals 1 damage to any target.\nWhen you control no Islands, sacrifice this creature.
187	Plague Rats's power and toughness are each equal to the number of creatures named Plague Rats on the battlefield.
188	({T}: Add {W}.)
189	({T}: Add {R} or {W}.)
190	Enchant enchantment\nAt the beginning of the upkeep of enchanted enchantment's controller, that player may pay any amount of mana. This Aura deals 2 damage to that player. Prevent X of that damage, where X is the amount of mana that player paid this way.
191	Counter target spell unless its controller pays {X}. If that player doesn't, they tap all lands with mana abilities they control and lose all unspent mana.
192	At the beginning of each player's upkeep, this enchantment deals X damage to that player, where X is the number of untapped lands they controlled at the beginning of this turn.
193	{T}: This creature deals 1 damage to any target.
194	Psionic Blast deals 4 damage to any target and 2 damage to you.
195	Enchant land\nWhenever enchanted land becomes tapped, this Aura deals 2 damage to that land's controller.
196	Target spell or permanent becomes white. (Mana symbols on that permanent remain unchanged.)
197	Whenever one or more creatures you control attack, each defending player divides all creatures without flying they control into a "left" pile and a "right" pile. Then, for each attacking creature you control, choose "left" or "right." That creature can't be blocked this combat except by creatures with flying and creatures in a pile with the chosen label.
198	Return target creature card from your graveyard to your hand.
199	Choose one —\n• Counter target blue spell.\n• Destroy target blue permanent.
200	Enchant creature\nEnchanted creature has protection from red. This effect doesn't remove this Aura.
201	Enchant creature (Target a creature as you cast this. This card enters attached to that creature.)\n{G}: Regenerate enchanted creature. (The next time that creature would be destroyed this turn, instead tap it, remove it from combat, and heal all damage on it.)
202	Return target card from your graveyard to your hand.
203	Return target creature card from your graveyard to the battlefield.
204	The next time a source of your choice would deal damage to you this turn, prevent that damage. You gain life equal to the damage prevented this way.
205	Target blocking creature gets +7/+7 until end of turn.
206	Flying
207	This creature enters with X +1/+1 counters on it.\nFor each 1 damage that would be dealt to this creature, if it has a +1/+1 counter on it, remove a +1/+1 counter from it and prevent that 1 damage.\n{R}: Prevent the next 1 damage that would be dealt to this creature this turn.\n{R}{R}{R}: Put a +1/+1 counter on this creature. Activate only during your upkeep.
208	{3}, {T}: This artifact deals 1 damage to any target.
209	{T}: Destroy target tapped creature.
210	As an additional cost to cast this spell, sacrifice a creature.\nAdd an amount of {B} equal to the sacrificed creature's mana value.
211	{T}: Prevent the next 1 damage that would be dealt to any target this turn.
212	({T}: Add {G} or {W}.)
215	At the beginning of each end step, put a corpse counter on this creature for each creature that died this turn.\nRemove a corpse counter from this creature: Regenerate this creature.
216	({T}: Add {W} or {B}.)
217	Flying
218	This creature can't attack unless defending player controls an Island.\nWhen you control no Islands, sacrifice this creature.
219	This creature gets +1/+1 as long as you control a Swamp.\n{B}: Regenerate this creature.
220	Flying (This creature can't be blocked except by creatures with flying or reach.)\nWhenever a creature dealt damage by this creature this turn dies, put a +1/+1 counter on this creature.
221	Flying\nVigilance (Attacking doesn't cause this creature to tap.)
222	Forestwalk (This creature can't be blocked as long as defending player controls a Forest.)
223	Destroy target artifact.
224	Flying\n{R}: This creature gets +1/+0 until end of turn.
225	You gain life equal to the damage dealt to you this turn. Simulacrum deals damage to target creature you control equal to the damage dealt to you this turn.
226	Destroy target land.
227	Cast this spell only during an opponent's turn, before attackers are declared.\nCreatures the active player controls attack this turn if able.\nAt the beginning of the next end step, destroy all non-Wall creatures that player controls that didn't attack this turn. Ignore this effect for each creature the player didn't control continuously since the beginning of the turn.
228	Change the text of target spell or permanent by replacing all instances of one color word with another. (For example, you may change "target black spell" to "target blue spell." This effect lasts indefinitely.)
229	Players can't untap more than one creature during their untap steps.
230	{T}: Add {C}{C}.
231	Whenever a creature dies, you may pay {1}. If you do, you gain 1 life.
232	Counter target spell with mana value X. (For example, if that spell's mana cost is {3}{U}{U}, X is 5.)
233	Players skip their untap steps.\nAt the beginning of your upkeep, sacrifice this enchantment unless you pay {U}.
234	Enchant artifact\nYou control enchanted artifact.
235	{T}: Target creature you control with toughness less than this creature's power gains flying until end of turn. Destroy that creature at the beginning of the next end step.
236	Destroy target land.
237	Target player gains X life.
238	You may spend white mana as though it were red mana.
239	({T}: Add {B}.)
240	Exile target creature. Its controller gains life equal to its power.
241	({T}: Add {R} or {G}.)
242	Destroy target nonartifact, nonblack creature. It can't be regenerated.
243	{5}, {T}: Create a 1/1 colorless Insect artifact creature token with flying named Wasp. (It can't be blocked except by creatures with flying or reach.)
244	Whenever this creature blocks or becomes blocked by a non-Wall creature, destroy that creature at end of combat.
245	Target spell or permanent becomes blue. (Mana symbols on that permanent remain unchanged.)
246	Whenever a player casts a black spell, you may pay {1}. If you do, you gain 1 life.
247	Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)
248	This artifact enters tapped.\nThis artifact doesn't untap during your untap step.\nIf you would begin your turn while this artifact is tapped, you may skip that turn instead. If you do, untap this artifact.\n{T}: Take an extra turn after this one.
249	Take an extra turn after this one.
250	Each player shuffles their hand and graveyard into their library, then draws seven cards. (Then put Timetwister into its owner's graveyard.)
251	Destroy all enchantments.
252	({T}: Add {G} or {U}.)
253	Destroy all Islands.
254	({T}: Add {W} or {U}.)
255	Destroy target Wall. It can't be regenerated.
256	You may tap or untap target artifact, creature, or land.
257	Trample\nThis creature can block an additional creature each combat.
258	({T}: Add {U} or {B}.)
259	Enchant creature\nEnchanted creature gets +2/+1.
260	Return target creature to its owner's hand.
261	{R}: Regenerate this creature.
262	Whenever you cast an enchantment spell, you may draw a card.
263	You may have this creature enter as a copy of any creature on the battlefield, except it doesn't copy that creature's color and it has "At the beginning of your upkeep, you may have this creature become a copy of target creature, except it doesn't copy that creature's color and it has this ability."
264	As long as this creature is untapped, all damage that would be dealt to you by unblocked creatures is dealt to this creature instead.
265	Destroy X target Mountains. Volcanic Eruption deals damage to each creature and each player equal to the number of Mountains put into a graveyard this way.
266	Defender, flying (This creature can't attack, and it can block creatures with flying.)
267	Defender (This creature can't attack.)\n{B}: Regenerate this creature. (The next time this creature would be destroyed this turn, instead tap it, remove it from combat, and heal all damage on it.)
268	Defender (This creature can't attack.)\n{G}: Regenerate this creature.
269	Defender (This creature can't attack.)\n{R}: This creature gets +1/+0 until end of turn.
270	Defender (This creature can't attack.)
271	Defender (This creature can't attack.)
272	Defender (This creature can't attack.)\nFlying
273	Defender (This creature can't attack.)\n{U}: This creature gets +1/+0 until end of turn.
274	Defender (This creature can't attack.)
275	Enchant creature\nAt the beginning of the upkeep of enchanted creature's controller, this Aura deals 1 damage to that player.
276	Trample
277	Enchant artifact\nAt the beginning of the upkeep of enchanted artifact's controller, this Aura deals 1 damage to that player.
279	Enchant creature\nEnchanted creature gets -2/-1.
280	Enchant creature (Target a creature as you cast this. This card enters attached to that creature.)\nEnchanted creature gets +0/+2 and has reach. (It can block creatures with flying.)
281	Each player discards their hand, then draws seven cards.
282	First strike (This creature deals combat damage before creatures without first strike.)\nProtection from black (This creature can't be blocked, targeted, dealt damage, or enchanted by anything black.)
283	Enchant creature\nEnchanted creature has protection from white. This effect doesn't remove this Aura.
284	Enchant land\nWhenever enchanted land is tapped for mana, its controller adds an additional {G}.
285	Flying (This creature can't be blocked except by creatures with flying or reach.)\n{B}: Regenerate this creature. (The next time this creature would be destroyed this turn, instead tap it, remove it from combat, and heal all damage on it.)
286	As long as this artifact is untapped, players can't untap more than one land during their untap steps.
287	Whenever a player casts a green spell, you may pay {1}. If you do, you gain 1 life.
288	Look at target opponent's hand and choose a card from it. You control that player until Word of Command finishes resolving. The player plays that card if able. While doing so, the player can activate mana abilities only if they're from lands that player controls and only if mana they produce is spent to activate other mana abilities of lands the player controls and/or to play that card. If the chosen card is cast as a spell, you control the player while that spell is resolving.
289	Destroy all creatures. They can't be regenerated.
290	Other Zombie creatures have swampwalk. (They can't be blocked as long as defending player controls a Swamp.)\nOther Zombies have "{B}: Regenerate this permanent."
291	{1}: The next time a black source of your choice would deal damage to you this turn, prevent that damage.
292	({T}: Add {U} or {R}.)
293	Allows Richard to propose marriage to Lily. If the proposal is accepted both players win; mix the cards in play, both libraries, and both graveyards as a shared deck.
294	When this creature dies, destroy all creatures blocking or blocked by it. They can't be regenerated.
295	{1}{R}{R}, {T}: Gain control of target artifact for as long as you control this creature.
296	{X}, {T}: The next time you would draw a card this turn, instead look at the top X cards of your library, put all but one of them on the bottom of your library in a random order, then draw a card. X can't be 0.
297	{8}, {T}: This artifact deals 4 damage to any target.
298	{R}: Tap target Wall.
299	Damage that would reduce your life total to less than 1 reduces it to 1 instead.
300	Attacking creatures get +2/+0 until end of turn.
301	{T}: Draw two cards, then discard three cards.
302	Flying
303	{1}, Sacrifice this artifact: Flip a coin. If you win the flip, create a 5/5 colorless Djinn artifact creature token with flying. If you lose the flip, this artifact deals 5 damage to you.
304	This creature doesn't untap during your untap step.\nAt the beginning of your upkeep, you may pay {1}. If you do, untap this creature.
305	Banding (Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding you control are blocking or being blocked by a creature, you divide that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)\nAs long as this creature is attacking, prevent all damage Deserts would deal to this creature and to creatures banded with this creature.
306	Whenever one or more other nontoken permanents with a name originally printed in the Arabian Nights expansion are on the battlefield, their controllers sacrifice them.\nPlayers can't cast spells or play lands with a name originally printed in the Arabian Nights expansion.
307	Whenever this land becomes tapped, it deals 1 damage to you.\n{T}: Add one mana of any color.
308	{T}: This creature deals 1 damage to any target and 1 damage to any target of an opponent's choice.
309	At the beginning of your upkeep, put a wind counter on this enchantment, then sacrifice this enchantment unless you pay {G} for each wind counter on it. If you pay, this enchantment deals damage equal to the number of wind counters on it to each creature and each player.
310	Flying (This creature can't be blocked except by creatures with flying or reach.)
311	This creature can't attack unless defending player controls an Island.\nWhen you control no Islands, sacrifice this creature.
312	{T}: Add {C}.\n{T}: This land deals 1 damage to target attacking creature. Activate only during the end of combat step.
313	Desertwalk\nPrevent all damage that would be dealt to this creature by Deserts.
314	Destroy target permanent.
315	{T}, Sacrifice a creature: You gain life equal to the sacrificed creature's toughness.
316	At the beginning of your upkeep, destroy the creature with the least power. It can't be regenerated. If two or more creatures are tied for least power, you choose one of them.\nWhen there are no creatures on the battlefield, sacrifice this enchantment.
317	{2}, {T}: Untap target attacking creature you control. Prevent all combat damage that would be dealt to and dealt by that creature this turn.
318	Whenever this creature deals damage, you gain that much life.
319	{T}: Add {C}.\n{T}: Regenerate target Elephant.
320	At the beginning of your end step, if this creature didn't attack this turn, it deals 2 damage to you unless it came under your control this turn.
321	At the beginning of your upkeep, target non-Wall creature an opponent controls gains forestwalk until your next upkeep. (It can't be blocked as long as defending player controls a Forest.)
322	The next time a source of your choice would deal damage to you this turn, instead that source deals that much damage to you and Eye for an Eye deals that much damage to that source's controller.
323	Enchant creature (Target a creature as you cast this. This card enters attached to that creature.)\nEnchanted creature has islandwalk. (It can't be blocked as long as defending player controls an Island.)
324	{2}, {T}: Target creature gains flying until end of turn.
325	Flying
326	At the beginning of your upkeep, if a player has more life than each other player, the player with the most life gains control of this creature.
327	This creature gets +0/+3 as long as it's untapped.
328	As long as this creature is untapped, noncreature artifacts you control can't be enchanted, they have indestructible, and other players can't gain control of them. This effect doesn't remove Auras already attached to those artifacts.
329	Whenever this creature attacks, it deals 3 damage to you unless you pay {2}.
330	{T}: Target creature can't be regenerated this turn.
331	Flying\n{G}: This creature deals 1 damage to each creature with flying and each player. Any player may activate this ability.
332	This creature doesn't untap during your untap step.\nAt the beginning of your upkeep, you may pay {U}{U}{U}. If you do, untap this creature.\nThis creature can't attack unless defending player controls an Island.\nWhen you control no Islands, sacrifice this creature.
333	{T}: Target creature with flying has base power 0 until end of turn.
334	{2}, {T}, Discard the last card you drew this turn: Draw a card.
335	{3}, {T}: Untap target creature.
336	Remove this card from your deck before playing if you're not playing for ante.\n{T}: Ante this artifact. If you do, put all other cards you own from the ante into your graveyard, then draw a card.
337	As this enchantment enters, choose a color and an opponent.\nWhite creatures get +2/+1 as long as the chosen player controls a nontoken permanent of the chosen color.\nWhen the chosen player controls no nontoken permanents of the chosen color, sacrifice this enchantment.
338	Flying\nAt the beginning of your upkeep, sacrifice this creature unless you pay {B}{B}.
339	At the beginning of your upkeep, this creature deals 1 damage to you.
340	At the beginning of each end step, put a +1/+1 counter on this creature for each creature that died this turn.
341	{T}: Destroy target Djinn or Efreet.
342	This creature gets +1/+2 as long as you control a Forest.
343	{T}: Add {C}.\n{T}: Draw a card. Activate only if you have exactly seven cards in hand.
